2023-03-12 10:47:09,948 celery.bootsteps DEBUG    | Worker: New boot order: {StateDB, Beat, Timer, Hub, Pool, Autoscaler, Consumer}
2023-03-12 15:12:17,761 celery.pool  DEBUG    TaskPool: Apply <function fast_trace_task at 0x7f55261afca0> (args:('salle_activite.tasks.start_face_door_2', 'c43a8221-c2c8-4252-84d5-66aa6ab94895', {'lang': 'py', 'task': 'salle_activite.tasks.start_face_door_2', 'id': 'c43a8221-c2c8-4252-84d5-66aa6ab94895', 'shadow': None, 'eta': None, 'expires': None, 'group': None, 'group_index': None, 'retries': 0, 'timelimit': [None, None], 'root_id': 'c43a8221-c2c8-4252-84d5-66aa6ab94895', 'parent_id': None, 'argsrepr': '()', 'kwargsrepr': '{}', 'origin': 'gen440@DESKTOP-PC6U1IH', 'ignore_result': False, 'properties': {'correlation_id': 'c43a8221-c2c8-4252-84d5-66aa6ab94895', 'reply_to': '120cde23-4d0f-338a-b083-f886355ffa70', 'delivery_mode': 2, 'delivery_info': {'exchange': '', 'routing_key': 'celery'}, 'priority': 0, 'body_encoding': 'base64', 'delivery_tag': 'c1913eb9-f73b-464e-8da4-3c456e68aa1c'}, 'reply_to': '120cde23-4d0f-338a-b083-f886355ffa70', 'correlation_id': 'c43a8221-c2c8-4252-84d5-66aa6ab94895', 'hostname': 'celery@DESKTOP-PC6U1IH', 'delivery_info': {'exchange': '', 'routing_key': 'celery', 'priority': 0,... kwargs:{})
2023-03-12 15:12:19,377 celery.app.trace INFO     Task salle_activite.tasks.start_face_door_1[58802c8f-ee74-4e06-aa19-7cd3beedbbaa] succeeded in 1.6120323999998618s: None
2023-03-12 15:12:19,377 celery.app.trace INFO     Task salle_activite.tasks.start_face_door_2[c43a8221-c2c8-4252-84d5-66aa6ab94895] succeeded in 1.6118826000001718s: None
2023-03-12 15:12:19,380 celery.app.trace INFO     Task salle_activite.tasks.start_linsten_6[158d8a66-a269-4af2-912d-a10f5c205adc] succeeded in 1.6225677000002179s: None
2023-03-12 15:14:03,068 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/views.py changed, reloading.
2023-03-12 15:14:05,821 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:14:18,896 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/urls.py changed, reloading.
2023-03-12 15:14:21,221 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:15:05,508 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/tasks.py changed, reloading.
2023-03-12 15:15:07,586 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:15:10,679 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/tasks.py changed, reloading.
2023-03-12 15:15:12,606 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:17:01,541 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/views.py changed, reloading.
2023-03-12 15:17:03,552 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:17:53,373 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/views.py changed, reloading.
2023-03-12 15:17:55,482 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:18:00,084 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/views.py changed, reloading.
2023-03-12 15:18:02,252 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:18:10,899 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/views.py changed, reloading.
2023-03-12 15:18:12,828 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:18:46,662 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/views.py changed, reloading.
2023-03-12 15:18:48,882 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:18:52,520 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/tasks.py changed, reloading.
2023-03-12 15:18:54,615 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:18:58,378 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/views.py changed, reloading.
2023-03-12 15:19:00,523 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:19:29,995 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/tasks.py changed, reloading.
2023-03-12 15:19:32,139 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:19:34,486 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/views.py changed, reloading.
2023-03-12 15:19:36,550 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:19:40,355 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/views.py changed, reloading.
2023-03-12 15:19:42,197 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:21:19,121 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/views.py changed, reloading.
2023-03-12 15:21:24,572 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:21:35,655 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/tasks.py changed, reloading.
2023-03-12 15:21:41,500 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:23:21,176 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/tasks.py changed, reloading.
2023-03-12 15:23:26,751 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:23:39,897 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/tasks.py changed, reloading.
2023-03-12 15:23:45,770 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:24:08,515 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/tasks.py changed, reloading.
2023-03-12 15:24:14,633 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:24:21,818 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/tasks.py changed, reloading.
2023-03-12 15:24:26,657 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:24:26,699 celery.bootsteps DEBUG    | Worker: Closing Hub...
2023-03-12 15:24:26,699 celery.bootsteps DEBUG    | Worker: Closing Pool...
2023-03-12 15:24:26,700 celery.bootsteps DEBUG    | Worker: Closing Consumer...
2023-03-12 15:24:26,701 celery.bootsteps DEBUG    | Worker: Stopping Consumer...
2023-03-12 15:24:26,701 celery.bootsteps DEBUG    | Consumer: Closing Connection...
2023-03-12 15:24:26,702 celery.bootsteps DEBUG    | Consumer: Closing Events...
2023-03-12 15:24:26,702 celery.bootsteps DEBUG    | Consumer: Closing Heart...
2023-03-12 15:24:26,702 celery.bootsteps DEBUG    | Consumer: Closing Mingle...
2023-03-12 15:24:26,704 celery.bootsteps DEBUG    | Consumer: Closing Tasks...
2023-03-12 15:24:26,705 celery.bootsteps DEBUG    | Consumer: Closing Control...
2023-03-12 15:24:26,705 celery.bootsteps DEBUG    | Consumer: Closing Gossip...
2023-03-12 15:24:26,706 celery.bootsteps DEBUG    | Consumer: Closing event loop...
2023-03-12 15:24:26,706 celery.bootsteps DEBUG    | Consumer: Stopping event loop...
2023-03-12 15:24:26,707 celery.bootsteps DEBUG    | Consumer: Stopping Gossip...
2023-03-12 15:24:26,716 celery.bootsteps DEBUG    | Consumer: Stopping Control...
2023-03-12 15:24:26,719 celery.bootsteps DEBUG    | Consumer: Stopping Tasks...
2023-03-12 15:24:26,720 celery.worker.consumer.tasks DEBUG    Canceling task consumer...
2023-03-12 15:24:26,720 celery.bootsteps DEBUG    | Consumer: Stopping Mingle...
2023-03-12 15:24:26,721 celery.bootsteps DEBUG    | Consumer: Stopping Heart...
2023-03-12 15:24:26,836 celery.bootsteps DEBUG    | Consumer: Stopping Events...
2023-03-12 15:24:26,837 celery.bootsteps DEBUG    | Consumer: Stopping Connection...
2023-03-12 15:24:26,838 celery.bootsteps DEBUG    | Worker: Stopping Pool...
2023-03-12 15:24:26,876 celery.concurrency.asynpool DEBUG    removing tasks from inqueue until task handler finished
2023-03-12 15:24:32,212 celery.bootsteps DEBUG    | Worker: Preparing bootsteps.
2023-03-12 15:24:32,218 celery.bootsteps DEBUG    | Worker: Building graph...
2023-03-12 15:24:32,219 celery.bootsteps DEBUG    | Worker: New boot order: {Timer, Hub, Pool, Autoscaler, Beat, StateDB, Consumer}
2023-03-12 15:24:32,255 celery.bootsteps DEBUG    | Consumer: Preparing bootsteps.
2023-03-12 15:24:32,258 celery.bootsteps DEBUG    | Consumer: Building graph...
2023-03-12 15:24:32,330 celery.bootsteps DEBUG    | Consumer: New boot order: {Connection, Events, Heart, Agent, Mingle, Gossip, Tasks, Control, event loop}
2023-03-12 15:24:32,416 celery.bootsteps DEBUG    | Worker: Starting Hub
2023-03-12 15:24:32,418 celery.bootsteps DEBUG    ^-- substep ok
2023-03-12 15:24:32,419 celery.bootsteps DEBUG    | Worker: Starting Pool
2023-03-12 15:24:33,623 celery.bootsteps DEBUG    ^-- substep ok
2023-03-12 15:24:33,625 celery.bootsteps DEBUG    | Worker: Starting Consumer
2023-03-12 15:24:33,627 celery.bootsteps DEBUG    | Consumer: Starting Connection
2023-03-12 15:24:33,663 celery.worker.consumer.connection INFO     Connected to redis://localhost:6379//
2023-03-12 15:24:33,665 celery.bootsteps DEBUG    ^-- substep ok
2023-03-12 15:24:33,667 celery.bootsteps DEBUG    | Consumer: Starting Events
2023-03-12 15:24:33,674 celery.bootsteps DEBUG    ^-- substep ok
2023-03-12 15:24:33,676 celery.bootsteps DEBUG    | Consumer: Starting Heart
2023-03-12 15:24:33,685 celery.bootsteps DEBUG    ^-- substep ok
2023-03-12 15:24:33,686 celery.bootsteps DEBUG    | Consumer: Starting Mingle
2023-03-12 15:24:33,688 celery.worker.consumer.mingle INFO     mingle: searching for neighbors
2023-03-12 15:24:34,730 celery.worker.consumer.mingle INFO     mingle: all alone
2023-03-12 15:24:34,732 celery.bootsteps DEBUG    ^-- substep ok
2023-03-12 15:24:34,733 celery.bootsteps DEBUG    | Consumer: Starting Gossip
2023-03-12 15:24:34,738 celery.bootsteps DEBUG    ^-- substep ok
2023-03-12 15:24:34,739 celery.bootsteps DEBUG    | Consumer: Starting Tasks
2023-03-12 15:24:34,749 celery.bootsteps DEBUG    ^-- substep ok
2023-03-12 15:24:34,750 celery.bootsteps DEBUG    | Consumer: Starting Control
2023-03-12 15:24:34,756 celery.bootsteps DEBUG    ^-- substep ok
2023-03-12 15:24:34,757 celery.bootsteps DEBUG    | Consumer: Starting event loop
2023-03-12 15:24:34,759 celery.bootsteps DEBUG    | Worker: Hub.register Pool...
2023-03-12 15:24:34,765 py.warnings  WARNING  /mnt/c/Users/amd/Desktop/Octogym/venv/lib/python3.8/site-packages/celery/fixups/django.py:203: UserWarning: Using settings.DEBUG leads to a memory
            leak, never use this setting in production environments!
  warnings.warn('''Using settings.DEBUG leads to a memory

2023-03-12 15:24:34,768 celery.apps.worker INFO     celery@DESKTOP-PC6U1IH ready.
2023-03-12 15:24:34,769 kombu.common DEBUG    basic.qos: prefetch_count->32
2023-03-12 15:25:30,637 django.utils.autoreload INFO     /mnt/c/Users/amd/Desktop/Octogym/backend/salle_activite/views.py changed, reloading.
2023-03-12 15:25:33,315 django.utils.autoreload INFO     Watching for file changes with StatReloader
2023-03-12 15:29:55,717 celery.bootsteps DEBUG    | Worker: Closing Hub...
2023-03-12 15:29:55,718 celery.bootsteps DEBUG    | Worker: Closing Pool...
2023-03-12 15:29:55,719 celery.bootsteps DEBUG    | Worker: Closing Consumer...
2023-03-12 15:29:55,719 celery.bootsteps DEBUG    | Worker: Stopping Consumer...
2023-03-12 15:29:55,720 celery.bootsteps DEBUG    | Consumer: Closing Connection...
2023-03-12 15:29:55,720 celery.bootsteps DEBUG    | Consumer: Closing Events...
2023-03-12 15:29:55,721 celery.bootsteps DEBUG    | Consumer: Closing Heart...
2023-03-12 15:29:55,721 celery.bootsteps DEBUG    | Consumer: Closing Mingle...
2023-03-12 15:29:55,722 celery.bootsteps DEBUG    | Consumer: Closing Gossip...
2023-03-12 15:29:55,722 celery.bootsteps DEBUG    | Consumer: Closing Tasks...
2023-03-12 15:29:55,723 celery.bootsteps DEBUG    | Consumer: Closing Control...
2023-03-12 15:29:55,723 celery.bootsteps DEBUG    | Consumer: Closing event loop...
2023-03-12 15:29:55,724 celery.bootsteps DEBUG    | Consumer: Stopping event loop...
2023-03-12 15:29:55,724 celery.bootsteps DEBUG    | Consumer: Stopping Control...
2023-03-12 15:29:55,726 celery.bootsteps DEBUG    | Consumer: Stopping Tasks...
2023-03-12 15:29:55,727 celery.worker.consumer.tasks DEBUG    Canceling task consumer...
2023-03-12 15:29:55,728 celery.bootsteps DEBUG    | Consumer: Stopping Gossip...
2023-03-12 15:29:55,730 celery.bootsteps DEBUG    | Consumer: Stopping Mingle...
2023-03-12 15:29:55,731 celery.bootsteps DEBUG    | Consumer: Stopping Heart...
2023-03-12 15:29:55,733 celery.bootsteps DEBUG    | Consumer: Stopping Events...
2023-03-12 15:29:55,733 celery.bootsteps DEBUG    | Consumer: Stopping Connection...
2023-03-12 15:29:55,734 celery.bootsteps DEBUG    | Worker: Stopping Pool...
2023-03-12 15:29:55,903 celery.concurrency.asynpool DEBUG    removing tasks from inqueue until task handler finished
